_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,task,task:confidence,what_is_the_first_letter_of_the_currently_verified_term,orig__golden,answer1,answer2,orig_task,task_gold,task_gold_reason,what_is_the_first_letter_of_the_currently_verified_term_gold
568821605,false,finalized,3,10/10/2014 00:37:35,1,1.0,"g
g
G",,Yes,No,Is the concept Genioglossus relevant for the domain of Human Anatomy?,,,
568821606,false,finalized,3,10/10/2014 00:39:27,1,1.0,"f
f
F",,Yes,No,Is the concept 'Flexor Digitorum Profundus' relevant for the domain of Human Anatomy?,,,
568821607,false,finalized,3,10/10/2014 00:50:31,1,1.0,"f
F
f",,Yes,No,Is the concept 'Flexor Hallucis Longus' relevant for the domain of Human Anatomy?,,,
568821608,false,finalized,3,10/10/2014 00:50:39,1,1.0,"c
C
C",,Yes,No,Is the concept Cleidocephalic relevant for the domain of Human Anatomy?,,,
568821609,false,finalized,3,10/10/2014 01:32:34,1,1.0,"S
S
s",,Yes,No,Is the concept 'Sphincter Pupillae Muscle' relevant for the domain of Human Anatomy?,,,
568821610,false,finalized,3,10/10/2014 00:20:57,1,1.0,"c
c
C",,Yes,No,Is the concept Cleidooccipital relevant for the domain of Human Anatomy?,,,
568821611,false,finalized,3,10/10/2014 00:50:08,1,1.0,"s
s
S",,Yes,No,Is the concept Subclavius relevant for the domain of Human Anatomy?,,,
568821613,false,finalized,3,10/10/2014 01:21:14,1,1.0,"c
C
c",,Yes,No,Is the concept 'Constrictor Vulvae' relevant for the domain of Human Anatomy?,,,
568821614,false,finalized,3,10/10/2014 00:46:47,1,1.0,"h
h
H",,Yes,No,Is the concept 'Head and Neck Muscle' relevant for the domain of Human Anatomy?,,,
568821615,false,finalized,3,10/10/2014 00:50:31,1,1.0,"o
o
o",,Yes,No,Is the concept 'Occipito-frontalis Muscle' relevant for the domain of Human Anatomy?,,,
568821616,false,finalized,3,10/10/2014 01:57:51,1,1.0,"M
m
m",,Yes,No,Is the concept 'Muscle of the Tympanum' relevant for the domain of Human Anatomy?,,,
568821617,false,finalized,3,10/10/2014 00:50:39,1,1.0,"s
s
S",,Yes,No,Is the concept 'Stapedius Muscle' relevant for the domain of Human Anatomy?,,,
568821618,false,finalized,3,10/10/2014 01:08:18,1,1.0,"t
T
t",,Yes,No,Is the concept 'Tensor Tympani' relevant for the domain of Human Anatomy?,,,
568821619,false,finalized,3,10/10/2014 00:40:29,1,1.0,"p
p
P",,Yes,No,Is the concept 'Pharyngeal Muscle' relevant for the domain of Human Anatomy?,,,
568821620,false,finalized,4,10/10/2014 00:42:46,1,1.0,"s
s
s
S",,Yes,No,Is the concept Stylopharyngeus relevant for the domain of Human Anatomy?,,,
568821621,false,finalized,3,10/10/2014 00:33:11,1,1.0,"c
c
C",,Yes,No,Is the concept 'Cricopharyngeus Muscle' relevant for the domain of Human Anatomy?,,,
568821622,false,finalized,3,10/10/2014 01:08:19,1,1.0,"s
S
s",,Yes,No,Is the concept 'Superior Constrictor Muscle' relevant for the domain of Human Anatomy?,,,
568821623,false,finalized,3,10/10/2014 00:59:06,1,1.0,"s
S
s",,Yes,No,Is the concept Salpingopharyngeus relevant for the domain of Human Anatomy?,,,
568821624,false,finalized,3,10/10/2014 00:32:40,2,1.0,"r
r
R",,Yes,No,Is the concept Researcher relevant for the domain of Human Anatomy?,,,
568821625,false,finalized,3,10/10/2014 01:08:18,1,1.0,"m
M
m",,Yes,No,Is the concept 'Middle Constrictor Muscle' relevant for the domain of Human Anatomy?,,,
568821626,false,finalized,3,10/10/2014 00:36:38,1,1.0,"h
h
H",,Yes,No,Is the concept 'Hyoglossus Muscle' relevant for the domain of Human Anatomy?,,,
568821627,false,finalized,3,10/10/2014 00:47:17,1,1.0,"f
f
F",,Yes,No,Is the concept 'Facial Muscle' relevant for the domain of Human Anatomy?,,,
568821628,false,finalized,3,10/10/2014 02:43:25,1,1.0,"L
l
l",,Yes,No,Is the concept 'Longissimus Cervicis' relevant for the domain of Human Anatomy?,,,
568821629,false,finalized,3,10/10/2014 01:23:57,1,1.0,"p
p
p",,Yes,No,Is the concept 'Palatal Muscle' relevant for the domain of Human Anatomy?,,,
568821630,false,finalized,3,10/10/2014 00:55:28,2,1.0,"c
C
c",,Yes,No,Is the concept 'Consumer Price Inflation' relevant for the domain of Human Anatomy?,,,
568821631,false,finalized,3,10/10/2014 00:57:13,1,1.0,"l
L
L",,Yes,No,Is the concept 'Longissimus Capitis' relevant for the domain of Human Anatomy?,,,
568821632,false,finalized,3,10/10/2014 00:42:03,2,1.0,"d
d
d",,Yes,No,Is the concept District relevant for the domain of Human Anatomy?,,,
568821633,false,finalized,3,10/10/2014 00:35:19,1,1.0,"l
l
L",,Yes,No,Is the concept 'Levator Labii Superioris' relevant for the domain of Human Anatomy?,,,
568821634,false,finalized,3,10/10/2014 00:33:11,1,1.0,"s
s
S",,Yes,No,Is the concept Splenius relevant for the domain of Human Anatomy?,,,
568821635,false,finalized,3,10/10/2014 00:39:27,1,1.0,"o
o
O",,Yes,No,Is the concept 'Oculomotor Muscle' relevant for the domain of Human Anatomy?,,,
568821636,false,finalized,3,10/10/2014 01:41:07,1,1.0,"s
S
s",,Yes,No,Is the concept 'Superior Rectus Muscle' relevant for the domain of Human Anatomy?,,,
568821637,false,finalized,3,10/10/2014 00:55:16,1,1.0,"i
i
I",,Yes,No,Is the concept 'Inferior Oblique Muscle' relevant for the domain of Human Anatomy?,,,
568821638,false,finalized,3,10/10/2014 02:04:01,1,1.0,"I
i
i",,Yes,No,Is the concept 'Inferior Rectus Muscle' relevant for the domain of Human Anatomy?,,,
568821639,false,finalized,3,10/10/2014 01:09:34,1,1.0,"L
L
l",,Yes,No,Is the concept 'Lateral Rectus Muscle' relevant for the domain of Human Anatomy?,,,
568821640,false,finalized,3,10/10/2014 00:29:02,1,1.0,"m
m
M",,Yes,No,Is the concept 'Medial Rectus Muscle' relevant for the domain of Human Anatomy?,,,
568821641,false,finalized,3,10/10/2014 00:33:38,1,1.0,"s
s
S",,Yes,No,Is the concept 'Superior Oblique Muscle' relevant for the domain of Human Anatomy?,,,
568821642,false,finalized,3,10/10/2014 00:18:02,1,1.0,"l
l
L",,Yes,No,Is the concept 'Laryngeal Muscle' relevant for the domain of Human Anatomy?,,,
568821643,false,finalized,3,10/10/2014 00:29:02,1,1.0,"t
t
T",,Yes,No,Is the concept 'Thyroepiglottic Muscle' relevant for the domain of Human Anatomy?,,,
568821644,false,finalized,3,10/10/2014 00:18:02,2,1.0,"l
l
L",,Yes,No,Is the concept Lesson relevant for the domain of Human Anatomy?,,,
568821645,false,finalized,3,10/10/2014 00:33:11,1,1.0,"t
t
T",,Yes,No,Is the concept 'Thyroarytenoid Muscle' relevant for the domain of Human Anatomy?,,,
568821646,false,finalized,3,10/10/2014 00:44:05,1,1.0,"a
a
A",,Yes,No,Is the concept 'Aryepiglottic Muscle' relevant for the domain of Human Anatomy?,,,
568821647,false,finalized,3,10/10/2014 00:40:29,1,1.0,"c
c
C",,Yes,No,Is the concept 'Cricoarytenoid Muscle' relevant for the domain of Human Anatomy?,,,
568821648,false,finalized,3,10/10/2014 02:44:28,1,1.0,"c
c
c",,Yes,No,Is the concept 'Cricothyroid Muscle' relevant for the domain of Human Anatomy?,,,
568821649,false,finalized,3,10/10/2014 01:22:08,1,1.0,"v
V
v",,Yes,No,Is the concept 'Vocalis Muscle' relevant for the domain of Human Anatomy?,,,
568821650,false,finalized,3,10/10/2014 00:52:34,1,1.0,"t
T
T",,Yes,No,Is the concept Thyrohyoid relevant for the domain of Human Anatomy?,,,
568821651,false,finalized,3,10/9/2014 22:34:19,1,1.0,"a
a
a",,Yes,No,Is the concept 'Arytenoid Muscle' relevant for the domain of Human Anatomy?,,,
568821652,false,finalized,3,10/10/2014 00:45:53,1,1.0,"p
P
p",,Yes,No,Is the concept 'Palatoglossus Muscle' relevant for the domain of Human Anatomy?,,,
568821653,false,finalized,4,10/10/2014 00:54:43,2,1.0,"t
t
t
T",,Yes,No,Is the concept Theatre relevant for the domain of Human Anatomy?,,,
568821654,false,finalized,3,10/10/2014 00:39:03,1,1.0,"e
e
E",,Yes,No,Is the concept 'Eyelid Muscle' relevant for the domain of Human Anatomy?,,,
568821655,false,finalized,3,10/10/2014 00:58:42,1,1.0,"l
L
l",,Yes,No,Is the concept 'Levator Palpebrae Superioris' relevant for the domain of Human Anatomy?,,,
568821656,false,finalized,3,10/10/2014 00:41:27,2,0.6667,"c
c
C",,Yes,No,Is the concept Crown relevant for the domain of Human Anatomy?,,,
568821657,false,finalized,3,10/10/2014 01:01:10,1,1.0,"o
O
o",,Yes,No,Is the concept 'Orbitalis Muscle' relevant for the domain of Human Anatomy?,,,
568821658,false,finalized,3,10/10/2014 00:51:26,2,1.0,"p
P
P",,Yes,No,Is the concept Penguin relevant for the domain of Human Anatomy?,,,
568821660,false,finalized,3,10/10/2014 00:15:21,1,1.0,"z
z
Z",,Yes,No,Is the concept Zygomaticus relevant for the domain of Human Anatomy?,,,
568821661,false,finalized,3,10/10/2014 00:42:21,1,1.0,"z
z
Z",,Yes,No,Is the concept 'Zygomaticus Major' relevant for the domain of Human Anatomy?,,,
568821662,false,finalized,3,10/10/2014 00:38:10,1,1.0,"z
z
Z",,Yes,No,Is the concept 'Zygomaticus Minor' relevant for the domain of Human Anatomy?,,,
568821663,false,finalized,3,10/10/2014 01:02:32,2,1.0,"e
e
E",,Yes,No,Is the concept Ecology relevant for the domain of Human Anatomy?,,,
568821664,false,finalized,3,10/10/2014 00:53:31,1,1.0,"m
m
M",,Yes,No,Is the concept 'Muscle of the Mastication' relevant for the domain of Human Anatomy?,,,
568821665,false,finalized,3,10/10/2014 00:31:18,1,1.0,"m
m
M",,Yes,No,Is the concept 'Masseter Muscle' relevant for the domain of Human Anatomy?,,,
568821666,false,finalized,3,10/10/2014 01:08:54,1,1.0,"i
I
i",,Yes,No,Is the concept 'Internal Pterygoid Muscle' relevant for the domain of Human Anatomy?,,,
568821667,false,finalized,3,10/10/2014 02:44:19,1,1.0,"T
t
T",,Yes,No,Is the concept 'Temporal Muscle' relevant for the domain of Human Anatomy?,,,
568821668,false,finalized,3,10/10/2014 00:45:53,1,1.0,"e
e
e",,Yes,No,Is the concept 'External Pterygoid Muscle' relevant for the domain of Human Anatomy?,,,
568821669,false,finalized,3,10/10/2014 01:00:04,2,1.0,"f
F
f",,Yes,No,Is the concept Force relevant for the domain of Human Anatomy?,,,
568821670,false,finalized,3,10/10/2014 00:37:09,1,1.0,"t
t
T",,Yes,No,Is the concept 'Tongue Muscle' relevant for the domain of Human Anatomy?,,,
568821671,false,finalized,3,10/9/2014 22:28:41,1,1.0,"i
i
i",,Yes,No,Is the concept 'Intrinsic Tongue Muscle Transverse Component' relevant for the domain of Human Anatomy?,,,
568821672,false,finalized,3,10/10/2014 00:39:54,2,1.0,"o
o
O",,Yes,No,Is the concept Officers relevant for the domain of Human Anatomy?,,,
568821673,false,finalized,3,10/10/2014 00:58:42,1,1.0,"i
I
i",,Yes,No,Is the concept 'Intrinsic Tongue Muscle Vertical Component' relevant for the domain of Human Anatomy?,,,
568821674,false,finalized,3,10/10/2014 00:15:21,1,1.0,"n
n
N",,Yes,No,Is the concept 'Neck Muscle' relevant for the domain of Human Anatomy?,,,
568821675,false,finalized,3,10/10/2014 00:59:34,1,1.0,"p
P
p",,Yes,No,Is the concept 'Platysma Myoides' relevant for the domain of Human Anatomy?,,,
568821676,false,finalized,3,10/10/2014 00:43:39,1,1.0,"s
s
S",,Yes,No,Is the concept 'Sternocleidomastoid Muscle' relevant for the domain of Human Anatomy?,,,
568821677,false,finalized,3,10/10/2014 00:50:31,1,1.0,"h
H
h",,Yes,No,Is the concept 'Hyoid Muscle' relevant for the domain of Human Anatomy?,,,
568821678,false,finalized,3,10/10/2014 00:58:45,1,1.0,"d
D
d",,Yes,No,Is the concept 'Digastric Muscle' relevant for the domain of Human Anatomy?,,,
568821679,false,finalized,3,10/10/2014 01:01:10,1,1.0,"s
S
s",,Yes,No,Is the concept 'Scalene Muscle' relevant for the domain of Human Anatomy?,,,
568821680,false,finalized,3,10/10/2014 01:27:25,1,1.0,"n
N
n",,Yes,No,Is the concept 'Nasal Muscle' relevant for the domain of Human Anatomy?,,,
568821681,false,finalized,3,10/10/2014 00:39:27,1,1.0,"p
p
P",,Yes,No,Is the concept Perimysium relevant for the domain of Human Anatomy?,,,
568821682,false,finalized,3,10/10/2014 02:30:29,1,1.0,"m
M
m",,Yes,No,Is the concept Myofilament relevant for the domain of Human Anatomy?,,,
568821683,false,finalized,3,10/10/2014 01:23:57,1,1.0,"t
T
t",,Yes,No,Is the concept 'Thick Filament' relevant for the domain of Human Anatomy?,,,
568821684,false,finalized,3,10/10/2014 00:39:54,1,1.0,"s
s
S",,Yes,No,Is the concept 'Synovial Bursa' relevant for the domain of Human Anatomy?,,,
568821685,false,finalized,3,10/10/2014 01:06:46,2,1.0,"f
F
f",,Yes,No,Is the concept Florida relevant for the domain of Human Anatomy?,,,
568821686,false,finalized,3,10/10/2014 00:53:51,1,0.6626,"o
O
o",,Yes,No,Is the concept 'Orbit Disc' relevant for the domain of Human Anatomy?,,,
568821687,false,finalized,3,10/10/2014 01:11:51,1,1.0,"d
D
d",,Yes,No,Is the concept 'Diaphragm Part' relevant for the domain of Human Anatomy?,,,
568821688,false,finalized,3,10/10/2014 01:32:34,1,1.0,"C
c
c",,Yes,No,Is the concept 'Costophrenic Angle' relevant for the domain of Human Anatomy?,,,
568821689,false,finalized,3,10/10/2014 02:41:26,1,1.0,"O
O
o",,Yes,No,Is the concept 'Opening of the Vena Cava' relevant for the domain of Human Anatomy?,,,
568821690,false,finalized,3,10/10/2014 01:04:15,1,1.0,"e
E
e",,Yes,No,Is the concept 'Esophageal Opening' relevant for the domain of Human Anatomy?,,,
568821691,false,finalized,3,10/10/2014 01:39:50,2,1.0,"c
C
c",,Yes,No,Is the concept Coastline relevant for the domain of Human Anatomy?,,,
568821692,false,finalized,3,10/10/2014 01:42:15,1,1.0,"L
l
l",,Yes,No,Is the concept 'Left Portion of the Diaphragm' relevant for the domain of Human Anatomy?,,,
568821693,false,finalized,3,10/10/2014 00:47:33,1,1.0,"a
A
a",,Yes,No,Is the concept 'Aortic Opening' relevant for the domain of Human Anatomy?,,,
568821694,false,finalized,3,10/10/2014 01:42:15,1,1.0,"R
R
r",,Yes,No,Is the concept 'Right Portion of the Diaphragm' relevant for the domain of Human Anatomy?,,,
568821695,false,finalized,3,10/10/2014 00:52:43,1,1.0,"e
E
E",,Yes,No,Is the concept Endomysium relevant for the domain of Human Anatomy?,,,
568821696,false,finalized,3,10/10/2014 02:42:39,1,1.0,"S
s
s",,Yes,No,Is the concept 'Skeletal System' relevant for the domain of Human Anatomy?,,,
568821697,false,finalized,3,10/10/2014 00:53:31,1,1.0,"i
I
I",,Yes,No,Is the concept 'Intervertebral Disc' relevant for the domain of Human Anatomy?,,,
568821698,false,finalized,3,10/10/2014 02:40:30,1,1.0,"r
R
r",,Yes,No,Is the concept 'Respiratory System Part' relevant for the domain of Human Anatomy?,,,
568821699,false,finalized,3,10/10/2014 01:36:18,1,1.0,"H
H
h",,Yes,No,Is the concept 'Hilar Area of the Lung' relevant for the domain of Human Anatomy?,,,
568821700,false,finalized,3,10/10/2014 02:39:55,1,1.0,"H
h
h",,Yes,No,Is the concept 'Hilar Area of the Right Lung' relevant for the domain of Human Anatomy?,,,
568821701,false,finalized,3,10/10/2014 02:49:10,1,1.0,"A
a
a",,Yes,No,Is the concept 'Alveolar Wall' relevant for the domain of Human Anatomy?,,,
568821702,false,finalized,3,10/10/2014 00:58:45,2,1.0,"c
C
c",,Yes,No,Is the concept Community relevant for the domain of Human Anatomy?,,,
568821704,false,finalized,3,10/10/2014 00:58:11,2,1.0,"p
P
p",,Yes,No,Is the concept Preparedness relevant for the domain of Human Anatomy?,,,
568821705,false,finalized,3,10/10/2014 02:01:31,1,1.0,"L
l
l",,Yes,No,Is the concept 'Lower Respiratory System' relevant for the domain of Human Anatomy?,,,
568821706,false,finalized,3,10/10/2014 01:11:51,1,1.0,"a
A
a",,Yes,No,Is the concept Alveolus relevant for the domain of Human Anatomy?,,,
568821707,false,finalized,3,10/10/2014 01:10:15,1,1.0,"R
r
r",,Yes,No,Is the concept 'Right Lung Alveolus' relevant for the domain of Human Anatomy?,,,
568821708,false,finalized,3,10/10/2014 01:08:19,2,1.0,"L
l
l",,Yes,No,Is the concept League relevant for the domain of Human Anatomy?,,,
568821709,false,finalized,3,10/10/2014 01:08:19,1,1.0,"l
L
l",,Yes,No,Is the concept 'Left Lung Alveolus' relevant for the domain of Human Anatomy?,,,
568821710,false,finalized,3,10/10/2014 01:34:46,1,1.0,"H
h
h",,Yes,No,Is the concept 'Hilar Area of the Left Lung' relevant for the domain of Human Anatomy?,,,
568821711,false,finalized,3,10/10/2014 02:33:53,1,1.0,"p
P
p",,Yes,No,Is the concept 'Pulmonary Acinus' relevant for the domain of Human Anatomy?,,,
568821712,false,finalized,3,10/10/2014 02:29:54,1,1.0,"A
a
a",,Yes,No,Is the concept 'Apex of the Lung' relevant for the domain of Human Anatomy?,,,
568821713,false,finalized,3,10/10/2014 00:59:06,2,1.0,"b
B
b",,Yes,No,Is the concept Business relevant for the domain of Human Anatomy?,,,
568821714,false,finalized,3,10/10/2014 01:36:18,1,1.0,"l
L
l",,Yes,No,Is the concept Lingula relevant for the domain of Human Anatomy?,,,
568821715,false,finalized,3,10/10/2014 02:28:21,1,1.0,"B
b
b",,Yes,No,Is the concept Bronchiole relevant for the domain of Human Anatomy?,,,
568821716,false,finalized,3,10/10/2014 02:42:17,1,1.0,"r
r
r",,Yes,No,Is the concept 'Right Lung Bronchiole' relevant for the domain of Human Anatomy?,,,
568821717,false,finalized,3,10/10/2014 02:35:41,1,1.0,"l
l
L",,Yes,No,Is the concept 'Left Lung Bronchiole' relevant for the domain of Human Anatomy?,,,
568821718,false,finalized,3,10/10/2014 01:06:57,1,1.0,"r
R
r",,Yes,No,Is the concept 'Respiratory Bronchiole' relevant for the domain of Human Anatomy?,,,
568821719,false,finalized,3,10/10/2014 01:01:10,1,1.0,"r
R
r",,Yes,No,Is the concept 'Right Lung Respiratory Bronchiole' relevant for the domain of Human Anatomy?,,,
568821720,false,finalized,3,10/10/2014 00:42:21,2,1.0,"e
e
E",,Yes,No,Is the concept 'Energy Crisis' relevant for the domain of Human Anatomy?,,,
568821721,false,finalized,3,10/10/2014 01:00:04,1,1.0,"l
L
l",,Yes,No,Is the concept 'Left Lung Respiratory Bronchiole' relevant for the domain of Human Anatomy?,,,
568821722,false,finalized,3,10/10/2014 01:09:34,1,1.0,"T
t
t",,Yes,No,Is the concept 'Terminal Bronchiole' relevant for the domain of Human Anatomy?,,,
568821723,false,finalized,3,10/10/2014 01:14:11,1,1.0,"L
l
l",,Yes,No,Is the concept 'Left Lung Terminal Bronchiole' relevant for the domain of Human Anatomy?,,,
568821724,false,finalized,3,10/10/2014 02:40:59,1,1.0,"R
r
r",,Yes,No,Is the concept 'Right Lung Terminal Bronchiole' relevant for the domain of Human Anatomy?,,,
568821725,false,finalized,3,10/10/2014 00:58:11,1,1.0,"u
U
u",,Yes,No,Is the concept 'Upper Respiratory System' relevant for the domain of Human Anatomy?,,,
568821726,false,finalized,3,10/10/2014 02:43:41,2,1.0,"d
D
d",,Yes,No,Is the concept Disbelief relevant for the domain of Human Anatomy?,,,
568821727,false,finalized,3,10/10/2014 01:14:11,1,1.0,"B
b
b",,Yes,No,Is the concept 'Base of the Lung' relevant for the domain of Human Anatomy?,,,
568821728,false,finalized,3,10/10/2014 01:11:51,1,1.0,"L
l
l",,Yes,No,Is the concept 'Lung Lobe' relevant for the domain of Human Anatomy?,,,
568821729,false,finalized,3,10/10/2014 01:08:18,1,1.0,"m
M
m",,Yes,No,Is the concept 'Middle Lobe of the Right Lung' relevant for the domain of Human Anatomy?,,,
568821730,false,finalized,3,10/10/2014 00:51:26,2,1.0,"A
a
A",,Yes,No,Is the concept Attractions relevant for the domain of Human Anatomy?,,,
568821731,false,finalized,3,10/10/2014 01:21:14,1,1.0,"l
L
l",,Yes,No,Is the concept 'Lung Lower Lobe' relevant for the domain of Human Anatomy?,,,
568821732,false,finalized,3,10/10/2014 00:53:29,1,1.0,"l
L
L",,Yes,No,Is the concept 'Lower Lobe of the Right Lung' relevant for the domain of Human Anatomy?,,,
568821733,false,finalized,3,10/10/2014 01:03:40,2,1.0,"e
E
e",,Yes,No,Is the concept Existence relevant for the domain of Human Anatomy?,,,
568821734,false,finalized,3,10/10/2014 00:56:13,1,1.0,"l
L
L",,Yes,No,Is the concept 'Lower Lobe of the Left Lung' relevant for the domain of Human Anatomy?,,,
568821735,false,finalized,3,10/10/2014 00:56:13,2,1.0,"g
G
G",,Yes,No,Is the concept Glaciers relevant for the domain of Human Anatomy?,,,
568821736,false,finalized,3,10/10/2014 02:41:30,1,1.0,"l
l
l",,Yes,No,Is the concept 'Lung Upper Lobe' relevant for the domain of Human Anatomy?,,,
568821737,false,finalized,3,10/10/2014 02:35:41,1,1.0,"U
u
U",,Yes,No,Is the concept 'Upper Lobe of the Left Lung' relevant for the domain of Human Anatomy?,,,
